ID,LATITUDE,LONGITUDE,DATUM,NETWORK_ST,STATION_NA,METHOD,VS30__M_S_,MAX_DEPTH,CONTACT,REFERENCE,URL,GEOLOGIC_D,COMMENTS,IP2007,Junko2018
DB.145,36.673134,-121.196468,WGS84,NA,Callens Ranch,Downhole,391,60,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,3,3a
RK.59,34.263208,-118.671235,WGS84,NP.24861,653SVL,SASW,391,NA,Robert Kayen,"Kayen, R., Thompson, E., Minasian, D., and Carkin, B. (2005), Shear-wave velocity of the ground near sixty California strong motion recording sites by the spectral analysis of the surface wave (SASW) method and harmonic-wave sources, USGS Open File Repor",http://pubs.usgs.gov/of/2005/1366/,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,4,3a
BL.166,36.176934,-115.148541,NA,NA,transect2002B,ReMi,391,170,Barbara Luke,NA,http://agc.unlv.edu/lv_archives/index.html,NA,Las Vegas transect by J. Louie for LLNL,8,9
JL.71,36.176934,-115.14854,NA,NA,Transect 2002B  4.624 km south of Cheyenne,ReMi,391,170,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
SKA.94,47.337,-121.9327,WGS84?,UW,RAW Raver BPA Substation,SASW,391.4,81.1,Ivan_Wong,WongEA2011,http://earthquakespectra.org/doi/10.1193/1.3534936,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,Measured,7,6
SKA.163,45.87835,-122.62822,WGS84?,NA,Schultz Rd,SH-Wave_refr,391.7,29,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,1,6
IW.81,47.6467,-122.0389,NA,NA,ALCT,SASW,392,52,Ivan G. Wong,"Wong, I., Stokoe II, K. H., Cox, B. R., Lin, Y. and Menq, F., (2010), Geotechnical characterization and evaulation of site amplification at selected PNSN strong motion sites, Seattle, Washington, U.S. Geological Survey NEHRP Tech Report 2003HQGR0012, 37",http://nees.org/dataview/spreadsheet/sasw,"Troost, K.G. and Booth, D.B. (2008) Geology of Seattle and the Seattle area, Washington, in Landslides and Engineering Geology of Seattle, Washington, Area, R.L. Baum, J.W. Godt, and L.M. Highland (eds), Geological Society of America Review in Engineerin",NA,5,3a
DB.46,34.289726,-119.290958,WGS84,NA,Ventura Pistol Range,Downhole,392.2,29.2,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,3,3b
DB.287,34.054414,-118.454125,WGS84,NA,Wadsworth VA North,Downhole,392.2,89.5,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,7,7
AY.SBPX,34.23246,-117.2349,WGS84,CI.SBPX,NA,MASW (R-wave),393,23,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Dibblee, T. W., Jr., (2004) Geologic Map of the Harrison Mountain North Half of Redlands Quadrangles, Riverside and San Bernardino Counties, California.",NA,1,1b
SKA.185,47.776,-122.25587,WGS84?,NA,Kenmore JR High,SH-Wave_refr,393,27,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,5,3a
RK.65,37.779835,-122.512797,WGS84,NP.58132,626CLF,SASW,393,NA,Robert Kayen,"Kayen, R., Thompson, E., Minasian, D., and Carkin, B. (2005), Shear-wave velocity of the ground near sixty California strong motion recording sites by the spectral analysis of the surface wave (SASW) method and harmonic-wave sources, USGS Open File Repor",http://pubs.usgs.gov/of/2005/1366/,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,18,3a
AY.VES,35.84088,-119.08489,WGS84,CI.VES,NA,MASW (R-wave),393,27,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Bartow, J. A. (1984) Geologic Map of the Southeastern Margin of the San Joaquin Valley, California.",NA,10,8
JL.391,33.986215,-118.075575,NA,NA,150B,ReMi,393,189.2,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,16,8
SKA.169,48.80483,-122.4454,WGS84?,NA,Van Wyck RD,SH-Wave_refr,393.4,23,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,5,6
DB.204,35.973297,-120.577678,WGS84,NA,Stockdale Mountain,Downhole,393.6,155,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,5,3a
SKA.263,47.478,-122.312,WGS84?,NA,North Seatac Park (S52),SASW,393.6,36.6,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,Measured,15,6
SKA.411,45.516191,-123.093401,WGS84?,NA,FGD4,DH_CH,393.7,30,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,Measured,11,6
JO.TAC.4,47.26532,-122.584638,WGS84,NA,tb2,SPAC,393.9,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams", ,NA,Jack Odum and http://ngmdb.usgs.gov/maps/mapview/,NA,5,3a
IW.75,47.337,-121.9327,NA,NA,RAW,SASW,394,82,Ivan G. Wong,"Wong, I., Stokoe II, K. H., Cox, B. R., Lin, Y. and Menq, F., (2010), Geotechnical characterization and evaulation of site amplification at selected PNSN strong motion sites, Seattle, Washington, U.S. Geological Survey NEHRP Tech Report 2003HQGR0012, 37",http://nees.org/dataview/spreadsheet/sasw,"Troost, K.G. and Booth, D.B. (2008) Geology of Seattle and the Seattle area, Washington, in Landslides and Engineering Geology of Seattle, Washington, Area, R.L. Baum, J.W. Godt, and L.M. Highland (eds), Geological Society of America Review in Engineerin",NA,7,6
AM.14,61.157,-149.869,NA,K2-11,NA,CXW,394,NA,A. Martirosyan,"Martirosyan, A., Dutta, U., Biswas, N., Papageorgiou, A., and R. Combellick (2002), Determination of site response in Anchorage, Alaska, on the basis of spectral ratio method, Earthquake Spectra, v. 18, n. 1, pp 85-104.",http://earthquakespectra.org/loi/eqsa,NA,NA,17,7
UGS.227,40.507343,-112.021521,WGS84,NA,Herriman Lot,SASW,394,50,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,NA,Original coordinates in UTM Zone 12 NAD27.,8,9
SKA.480,45.513498,-122.790711,WGS84?,NA,LTD4,DH_CH,394.5,30,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,Measured,7,6
JO.42,18.232423,-66.027119,NA,NA,"Caguas, Notre Dame","Seismic Refraction (S-wave), ReMi",395,NA,Jack K. Odum,"Odum, J. K., Stephenson, W. J., Williams, R. A., and C. von Hillebrandt-Andrade (2013), Vs30 and spectral response from collocated shallow, active-, and passive-source Vs data at 27 sites in Puerto Rico, Bull. Seism. Soc. Am., v. 103, n. 5, pp. 2709-2728",http://www.seismosoc.org/publications/bssa/,"Renken, R. A., W. C. Ward, I. P. Gill, F. Gomez-Gomez, and J. Rodriguez-Martinez (2002), Geology and Hydrogeology of the Caribbean Islands Aquifer System of the Commonwealth of Puerto Rico and the U.S. Virgin Islands, U.S. Geol. Surv. Prof. Pap. 1419, 14",NA,11,6
TH.413,34.5695,-117.542,WGS84,NA,SBC107,SCPT,395,15,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,8,9
TH.415,34.5215,-117.542,WGS84,NA,SBC109,SCPT,395,18,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,8,9
SKA.344,47.01349,-122.86497,WGS84?,NA,Thurston_Co_Maintanence_Yard_2,Unknown,395.9,25.3,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,9,6
IW.50,37.4165,-122.1774,NA,NA,UT Site 13 Stanford Location 15,SASW,396,72,Ivan G. Wong,NA,http://nees.org/dataview/spreadsheet/sasw,NA,NA,4,3b
JO.VA.2,38.06787,-77.807805,WGS84,NA,CVRD,Refraction-Reflection,396,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams","Stephenson, W.J., Odum, J.K., McNamara, D.E., Williams, R.A. and S.J. Angster, 2015. Ground motion site effects from multi-method shear-wave velocity characterization at 16 seismograph stations deployed for aftershocks of the August 2011 Mineral, Virgini",http://specialpapers.gsapubs.org/content/509/47.abstract,http://ngmdb.usgs.gov/maps/mapview/  and http://ngmdb.usgs.gov/Prodesc/proddesc_32196.htm,NA,18,6
RW.10,37.404248,-122.141925,WGS84,NA,PAV,Refraction-Reflection,396,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams",na,NA,http://ngmdb.usgs.gov/Prodesc/proddesc_83441.htm,NA,8,7
JL.366,34.0414,-118.02224,NA,NA,136A,ReMi,396,195.1,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,12,8
AY.TIN,37.05422,-118.23009,WGS84,CI.TIN,NA,MASW (R-wave),396,25,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Nelson, C. A. (1966) Geologic Map of the Waucoba Mountain Quadrangle, Inyo County, California.",NA,8,9
BL.122,36.28515,-115.23487,NAD88,NA,D32RS1,ReMi,396,76.2,Barbara Luke,NA,http://agc.unlv.edu/lv_archives/index.html,NA,NA,12,9
JL.19,36.174271,-115.154961,NA,NA,I15DS2,ReMi,396,NA,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,"Possibly replicate data from Las Vegas Valley in Babara Luke repository, where subset was not provided with VS30.  Data based on downloaded allv30.txt file.  ReMi derived Vs30 assumed.",8,9
SKA.414,43.971427,-124.100844,WGS84?,NA,Floren02,SH-Wave_refr,396.3,7,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,DEA13,7,6
ET.24,35.76705,-120.248833,NA,36450,830CHO,SASW,397,75,Eric M. Thompson,"Thompson, E. M., Kayen, R. E., Carkin, B., and H. Tanaka (2010), Surface-wave site characterization at 52 strong-motion recording stations affected by the Parkfield, California, M6.0 earthquake of 28 September 2004, USGS Open File Report 2010-1168, 120 p",http://pubs.usgs.gov/of/2010/1168/,NA,NA,5,3a
AY.SRN.4,33.82746,-117.789245,WGS84,CI.SRN,NA,AM,397,60,Alan Yong,"Yong, 2017",https://doi.org/10.5066/F71Z43BT ,"Morton, D.M., and Miller, F.K., 2006, Geologic Map of the San Bernardino and Santa Ana 30' x 60' quadrangles, California: U.S. Geological Survey Open-File Report 2006-1217, 194 p, 4 map sheets, scale 1:100,000, https://pubs.er.usgs.gov/publication/ofr200",Data: Martin et al.,4,3b
IW.27,19.1999,-155.4723,NA,NA,Ka'u Hospital,SASW,397,87,Ivan G. Wong,"Wong, I. G., Stokoe II, K. H., Cox, B. R., Yuan, J., Knudsen, K. L., Terra, F., Okubo, P., and Lin, Y., (2011), Shear-wave velocity characterization of the USGS Hawaiian strong-motion network on the island of Hawaii and development of an NEHRP site-class",http://nees.org/dataview/spreadsheet/sasw,NA,NA,4,5
JO.VA.17,37.935001,-77.914545,WGS84,NA,BUPP,ReMi,397,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams","Stephenson, W.J., Odum, J.K., McNamara, D.E., Williams, R.A. and S.J. Angster, 2015. Ground motion site effects from multi-method shear-wave velocity characterization at 16 seismograph stations deployed for aftershocks of the August 2011 Mineral, Virgini",http://specialpapers.gsapubs.org/content/509/47.abstract,http://ngmdb.usgs.gov/maps/mapview/  and http://ngmdb.usgs.gov/Prodesc/proddesc_32196.htm,NA,5,6
JO.VA.21,38.135464,-77.521247,WGS84,NA,SPFD,ReMi,397,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams","Stephenson, W.J., Odum, J.K., McNamara, D.E., Williams, R.A. and S.J. Angster, 2015. Ground motion site effects from multi-method shear-wave velocity characterization at 16 seismograph stations deployed for aftershocks of the August 2011 Mineral, Virgini",http://specialpapers.gsapubs.org/content/509/47.abstract,http://ngmdb.usgs.gov/maps/mapview/,NA,5,6
DH.1,38.77216,-90.77752,NA,NA,85,MASW (R-wave),397,18.4,David Hoffman,"Hoffman, D., Anderson, N., and J. D. Rodgers (2008), St. Louis metro area shear wave velocity testing, NEHRP Tech Reprt 06HQGR0026, 24pp.",http://earthquake.usgs.gov/research/external/reports/06HQGR0026.pdf,NA,NA,13,6
AP.3,39.508458,-119.906235,NA,SN.MOGB,"Mogul, Nevada",ReMi,397,100,Asha Pancha,"Pancha, A., Pullammanappallil, S., and Louie, J. N. (2011), Assessment of site conditions and empirical site response at stations recording near-field extreme ground motions during the 2008 Mogul, Nevada earthquake swarm, Tech Reprt G11AP20022, 70 pp.",http://shake.seismo.unr.edu:8081/lv/share/Aasha/G11AP20022_Pancha/,NA,"Data from pub (see REF); coordinates based on Table 1, Geophone 1 values",8,8
JL.361,34.050345,-118.010725,NA,NA,133B,ReMi,397,169.9,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,12,8
SKA.586,45.46783,-123.809804,WGS84?,NA,TC37,SH-Wave_refr,397.6,9,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,DEA13,7,8
DB.31,34.309725,-118.440089,WGS84,NA,Sylmar H.S.,Downhole,397.7,29,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,4,3b
DB.83,34.87109,-118.899274,WGS84,NA,Fort Tejon,Downhole,398,35,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,3,2a
ET.37,35.956383,-120.495883,NA,MFU,843MFU,SASW,398,90,Eric M. Thompson,"Thompson, E. M., Kayen, R. E., Carkin, B., and H. Tanaka (2010), Surface-wave site characterization at 52 strong-motion recording stations affected by the Parkfield, California, M6.0 earthquake of 28 September 2004, USGS Open File Report 2010-1168, 120 p",http://pubs.usgs.gov/of/2010/1168/,NA,NA,1,3a
JL.514,39.538267,-119.814318,WGS84,NA,demo-UNRQuad,ReMi,398,44,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from Reno.,8,6
JL.365,34.0427,-118.01944,NA,NA,135B,ReMi,398,198.7,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,12,8
JO.SCC.5,37.27661,-121.943845,WGS84,NA,MGCY,MASW,398,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams",NA,NA,http://ngmdb.usgs.gov/Prodesc/proddesc_83442.htm,Core samples from well bores indicate the presence of bedrock underlying the water-bearing alluvium at 787.3 ft. below surface.,12,9
PEER.AZ.1,32.7513,-112.883,NAD83,114A,Black Gap,SASW,398.3,0,PEER,"US Array, 2003",na,na,na,12,11
SKA.196,47.77288,-122.37296,WGS84?,NA,Syre Elementary,SH-Wave_refr,398.9,32,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,Measured,1,3a
UGS.245,40.590673,-112.080218,WGS84,NA,South Field Kennecott,SASW,399,45,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,NA,Original coordinates in UTM Zone 12 NAD27.,2,3b
JL.273,33.978127,-117.32709,NA,CI.RSS,RSS,ReMi,399,100,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file & SoCal directory,3,5
AY.CAC,34.13678,-118.12199,WGS84,CI.CAC,NA,AM,399,85,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Dibblee, T. W., Jr., (1999) Geologic Map of the Pasadena Quadrangle, Los Angeles County, California.",NA,8,9
SKA.429,45.451866,-122.621259,WGS84?,NA,GSP1,SCPT,399.1,14,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,DEA13,11,8
SKA.105,47.6288,-122.3126,WGS84?,USGSH,Volunteer Park Deep Borehole,DH_CH,399.8,152,Jack_Odum,OdumEA2004,https://pubs.er.usgs.gov/publication/ofr20041419,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,Measured,7,3a
AP.10,39.543588,-119.91836,NA,SN.MOGP,"Mogul, Nevada",ReMi,400,100,Asha Pancha,"Pancha, A., Pullammanappallil, S., and Louie, J. N. (2011), Assessment of site conditions and empirical site response at stations recording near-field extreme ground motions during the 2008 Mogul, Nevada earthquake swarm, Tech Reprt G11AP20022, 70 pp.",http://shake.seismo.unr.edu:8081/lv/share/Aasha/G11AP20022_Pancha/,NA,"Data from pub (see REF); coordinates based on Table 1, Geophone 1 values",4,2a
AY.CCOB,37.25898,-121.67311,WGS84,NC.CCOB,NA,MASW (R-wave),400,30,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Dibblee, T. W., Jr., (2005) Geologic Map of the Lick Observatory Quadrangle, Santa Clara County, California.",NA,5,3a
JL.113,39.4245,-119.76465,NA,NA,BMHS,ReMi,400,123,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,7,5
